id_plano_trabalho,situacao_plano_trabalho,ind_orcamento_proprio_plano_trabalho,data_inicio_execucao_plano_trabalho,data_fim_execucao_plano_trabalho,prazo_execucao_meses_plano_trabalho,id_plano_acao,classificacao_orcamentaria_pt,ind_justificativa_prorrogacao_atraso_pt,ind_justificativa_prorrogacao_paralizacao_pt,justificativa_prorrogacao_pt,uf_beneficiario_plano_acao
20681,APROVADO,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,20437,"Unidade Orçamentária: 0208 - Diretoria de Serviços e Obras Publicas
Unidade Executora: 020800
Código funcional Programática: 15451004010060000
Obras de Infraestrutura Urbana e Pavimentação
Natureza: 4.4.90.51.00 ",False,False,,
16842,Enviado para Análise,Sim,2023-08-30T00:00:00,2025-08-30T00:00:00,24,34230,"08.001.15.451.2701.1.802.4.4.90.51.00.00.
",False,False,,
6092,Enviado para Análise,Sim,2024-06-25T00:00:00,2027-06-25T00:00:00,36,74269,"Os recursos estão disponíveis na Lei Orçamentária Municipal nº 6.707/2023., de 15 de Dezembro de 2023 conforme rubrica orçamentária: 1.706.1567.CO-3110 reduzido:1567 Secretaria Municipal de Assistência Social.",False,False,,
31011,Enviado para Análise,Sim,2022-07-01T00:00:00,2023-07-01T00:00:00,12,19645,"20 SECR. MUN.DE INFRAESTRUTURA, SERVIÇOS URBANOS, OBRAS
20 Agricultura
606 Extensão Rural
0710 Estradas Vicinais
1016 Implantação e Restauração de Estradas Vicinais
4.4.90.51.91 - OBRAS E INSTALAÇÕES",False,False,,
4744,Em Complementação,Sim,2021-08-02T00:00:00,2021-11-02T00:00:00,3,9788,1028 - PAVIMENTAÇÃO DAS RUAS DO ASSENTAMENTO PIRANGI,False,False,,
18607,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,12405,"- Aquisição de Equipamentos e Bens
02 - Poder Executivo Municipal
10 - Secretaria de Agricultura e Meio Ambiente
20 - Agricultura
606 - Extensão Rural
1700 - Gestão Municipal de Agricultura
2061 - Aquisição de Equipamento e Material Permanente Fomento Agropecúario
4.4.90.52 - Equipamentos e Material Permanente
",False,False,,
23706,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,21082,"02 PODER EXECUTIVO 
02.01 GABINETE DO PREFEITO 
02.01.01 GABINETE DO PREFEITO
15.451.2014.1043 CONSTR/REFORMA/AMPL. DE PRAÇAS E JARDINS
4.4.90.51.00 582 Obras e Instalações",False,False,,
14032,Em Complementação,Sim,2024-12-13T00:00:00,2026-12-13T00:00:00,24,69653,02 07 01 26 782 0021 3045 44 90 51 00,False,False,,
4964,Em Complementação,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,37331,"00.2.08.00 – Secretaria Municipal de Obras e Desenvolvimento Urbano
15.451.0013. 1.0028 – Pavimentação das Vias
4.4.90.30 – Material de Consumo

00.2.08.00 – Secretaria Municipal de Obras e Desenvolvimento Urbano
15.451.0013. 2.0082 – Manutenção das Vias Urbanas
4.4.90.30 – Material de Consumo
",False,False,,
3185,Enviado para Análise,Sim,2024-07-03T00:00:00,2028-07-03T00:00:00,48,75310,Classificação orçamentária: 2025.0210.15.451.0089.1009 - 20250172 - Pavimentação Asfáltica no Município de Luziânia - Natureza de despesa - 44.90.51 - Gestora Secretaria Municipal de Desenvolvimento Urbano.,False,False,,
3720,Enviado para Análise,Sim,2023-03-29T00:00:00,2024-03-29T00:00:00,12,20802,EDIFICAÇÃO,False,False,,
24475,Em Complementação,Sim,2022-07-01T00:00:00,2024-07-01T00:00:00,24,17894,"AVIMENTAÇÃO DE VIAS PÚBLICAS - 1545103231.017
OBRAS E INSTALAÇÕES - 44905100
TRANSFERÊNCIA ESPECIAL DA UNIÃO - EMENDAS PARLAMENTARES - 706.3110
OBRAS PÚBLICAS DE USO COMUM DO POVO - 400",False,False,,
29735,Enviado para Análise,Não,2022-07-01T00:00:00,2025-07-01T00:00:00,36,17570,,False,False,,
7074,Em Complementação,Não,2024-06-25T00:00:00,2027-06-25T00:00:00,36,72309,,False,False,,
17654,APROVADO,Sim,2022-07-01T00:00:00,2024-12-01T00:00:00,29,20729,"09 Secretaria de Obras e Desenvolvimento
001 Departamento de Obras e Desenvolvimento
15.451.0901.2040 SERVIÇOS MUNICIPAIS
4.4.90.51.00.00 OBRAS E INSTALAÇÕES
03775 EA 01016 1016/12/99/00/00 Emendas Individuais Impositivas - transferência especial - (Inciso I do Art. 169 - R$ 300.000,00",False,False,,
10591,Enviado para Análise,Sim,2024-12-13T00:00:00,2026-12-13T00:00:00,24,75210,2700.04.122.0233.1219.449051.F.500,False,False,,
26392,Em Complementação,Sim,2024-06-25T00:00:00,2027-06-25T00:00:00,36,75271,"3449051 Obras e instalações 
3449052- Equipamentos e materias ",False,False,,
18859,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,9848,"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:

Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa.
§ 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos:
I - o superavit financeiro apurado em balanço patrimonial do exercício anterior;
II - os provenientes de excesso de arrecadação;

A arrecadação dos recursos foi registrada nas seguintes classificações:


•	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00
•	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00
•	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16

Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.

Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente.
",False,False,,
1070,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,73192,"ÓRGÃO.....: FUNDO MUN. DE EDUCACAO DE CORUMBAIBA CÓDIGO: 12
UNIDADE..: FUNDO MUNICIPAL DE EDUCACAO 01
122 Administração Geral 
306 GESTAO DE APOIO ADMINISTRATIVO
2.220 MANUT. DA SECRET. MUNIC. DE EDUCACAO
4.4.90.52 EQUIP. E MATERIAL PERMANENTE

ÓRGÃO.....: PREFEITURA MUNICIPAL DE CORUMBAIBA CÓDIGO: 03
UNIDADE..: SEC.INFRA-ESTRUTURA E AÇÃO URBANA CÓDIGO: 10
15 Urbanismo 
Valor: 10.119.647,93
451 Infra-Estrutura Urbana 
Valor: 3.695.185,80
22 OBRAS E SERVIÇOS URBANOS
4.4.90.51 OBRAS E INSTALAÇÕES 000177 1.23.000 

ÓRGÃO.....: PREFEITURA MUNICIPAL DE CORUMBAIBA CÓDIGO: 03
UNIDADE..: SECRETARIA DA EDUCACAO CÓDIGO: 07
27 Desporto e Lazer 
Valor: 1.607.815,02
812 Desporto Comunitário
30 ESPORTES, LAZER, ATIV. FISICAS A POPUL.
1.026 CONSTR. AMPL. E REF. DE COMPLEXO ESPORT.
4.4.90.51 OBRAS E INSTALAÇÕES
",False,False,,
4986,Enviado para Análise,Sim,2024-07-03T00:00:00,2029-07-03T00:00:00,60,73010,"10 301 0008 2.081 Manutenção e funcionamento da atenção secundária.
15 451 0001 1.024 construção, reforma, Adaptação e Manut. de Equipamentos públicos.
15 451.0001 1.025 Melhoria na acessibilidade e mobilidade urbana.",False,False,,
5167,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,12216,02.12.00.26.782.0050.1036-4.4.90.50.00 ficha 273 - fonte 1.00 e 1.64,False,False,,
23417,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,18760,02.09.03.15.451.1501.1053.4.4.90.51.00 / 02.09.08.26.451.2608.1070.4.4.90.51.00 / 02.09.08.27.812.2701.1041.4.4.90.51.00,False,False,,
29194,Enviado para Análise,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,36394,4.4.90.52 Aquisição de equipamento e material permanente,False,False,,
30788,Em Complementação,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,38954,"15.451.0004.1040.0000 CONSTRUÇÃO E RECUP. DE CALÇAMENTO, RUAS E AVENIDAS",False,False,,
15926,Enviado para Análise,Sim,2024-12-12T00:00:00,2025-06-12T00:00:00,6,68455,"601 - Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde
Órgão: 02 - Prefeitura Municipal de Itapira
Unidade Orçamentária: 07 - Secretaria de Saúde
Unidade Executora: 01 - Secretaria de Saúde
Funcional Programática:  10.302.0013.1014.000
Categoria da Despesa: 4.4.90.52",False,False,,
9308,Em Complementação,Sim,2024-06-25T00:00:00,2027-06-25T00:00:00,36,70368,"Conforme decreto municipal 978/2024, de 21 de agosto de 2024, as despesas deste recurso foram classificadas na natureza de despesa 449051 - Obras e instalações.",False,False,,
30808,Enviado para Análise,Sim,2020-06-26T00:00:00,2023-06-26T00:00:00,36,3654,10.12.15.451.1344.1.048.00136-4.4.90.51,False,False,,TO
9889,Enviado para Análise,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,66572,02.12.02.27.812.2701.1044.4.4.90.51.00,False,False,,
13687,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,69581,4450410000,False,False,,
9601,Em Complementação,Sim,2020-06-26T00:00:00,2023-06-26T00:00:00,36,3799,Obras - Elemento de despesa 51,False,False,,SP
28247,Em Complementação,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,74096,"INFRAESTRUTURA URBANA
NO MUNICÍPIO DE PORTO 
NACIONAL - TO",False,False,,
16538,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,19658,"Poder: 2 - PODER EXECUTIVO
Orgão: 64000 - SECRETARIA MUNICIPAL DE INFRAESTRUTURA
Ação: 15.451.0006 : 1107 - PAVIMENTAÇÃO E RECUPERAÇÃO DE RUAS, VIAS E LOGRADOUROS PÚBLICOS
4490.51.00.00 : OBRAS E INSTALACOES
17063110- Transferência Especial da União

Poder: 2 - PODER EXECUTIVO
Orgão: 64000 - SECRETARIA MUNICIPAL DE INFRAESTRUTURA
Ação: 15.451.0006 : 1109 - CONSTRUÇÃO AMPLIAÇÃO E REQUALIFICAÇÃO DE EQUIPAMENTOS, PRÉDIOS E ESPAÇOS PÚBLICOS
4490.51.00.00 : OBRAS E INSTALACOES
17063110- Transferência Especial da União

Poder: 2 - PODER EXECUTIVO
Orgão: 64000 - SECRETARIA MUNICIPAL DE INFRAESTRUTURA
Ação: 15.122.0006 : 2034 - MANUTENÇÃO DA SECRETARIA DE INFRAESTRUTURA
4490.51.00.00 : OBRAS E INSTALACOES
17063110- Transferência Especial da União

Poder: 2 - PODER EXECUTIVO
Orgão: 62000 - SECRETARIA MUNICIPAL DE CULTURA E TURISMO
Ação: 13.122.0005 : 2059 - MANUTENÇÃO DAS AÇÕES DE CULTURA E TURISMO
4490.51.00.00 : OBRAS E INSTALACOES
17063110- Transferência Especial da União",False,False,,
23309,Em Complementação,Sim,2023-03-29T00:00:00,2024-03-29T00:00:00,12,15190,Pavimentação de Ruas,False,False,,
175,Enviado para Análise,Sim,2022-07-01T00:00:00,2024-07-01T00:00:00,24,17142,"Órgão: 07 Secretaria Municipal de Agricultura e Meio Ambiente
 Unidade: 001 Secretaria Municipal de Agricultura
 Ação: 1030 Melhoramento Patrulha Agrícola
 Funcional: 0020.0606.0110 APOIO AO DESENVOLVIMENTO AGRÁRIO E MEIO AMBIENTE
 Elemento: 3449000000000000000 Aplicacoes diretas
 Subelemento: 3449052400000000000 Máquinas e equipamentos agrícolas e rodoviários
 Vínculo: 01760300 Emendas Parlamentares Individuais n° 202218800004 - Transferência especial

Justificativa da dotação orçamentária na aba anexos",False,False,,
12038,APROVADO,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,67764,"02.005.001.15.451.0003.1.188.4.4.90.51.00
02.015.002.26.608.0063.2.224.3.3.90.39.00
",False,False,,
13117,Enviado para Análise,Sim,2022-07-01T00:00:00,2023-07-01T00:00:00,12,21522,0015.0452.0004,False,False,,
12198,Enviado para Análise,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,70909,"Funcional Programática:
10.301.0034.1160
Trans.Especial Dep.Bonh Gass
Investimento 
Elemento de despesa(449052)
Equipamento e material permanente",False,False,,
6025,Enviado para Análise,Sim,2024-06-25T00:00:00,2026-06-25T00:00:00,24,72916,"07 - SEC DA EDUCAÇLÃO E CULTURA
06 - DEPARTAMENTO DA JUVENTUDE E ESPORTE
1.508 - PRATICAS DESPORTIVAS, RECREATIVAS E LAZER COMUNITÁRIO - TRANSFERENCIA ESPECIAL
3.4.4.90.51.00 - OBRAS E INSTALAÇÕES",False,False,,
27816,Enviado para Análise,Sim,2020-06-26T00:00:00,2022-06-26T00:00:00,24,4683,"44.90.51.02.02 - LOGRADOUROS E ESTRADAS RURAIS
001- DEPARTAMENTO DE OBRAS
44.90.51.00.00 - OBRAS E INSTALAÇÕES ",False,False,,
23297,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,31390,CUSTEIO - 17.21.00 3.3.90.39.00 2164 17 512 5001 5 8000035,False,False,,
18798,Em Complementação,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,33231,"Plano de Trabalho: 3001.13.392.0631.2961 / Ação/Descrição: 2961 - APOIO, FOMENTO E TERRITORIALIZACAO DA PRODUCAO CULTURAL, ARTISTICA E SOCIOCULTURAL
Plano de Trabalho: 3001.13.392.0154.1460 / Ação/Descrição: 1460 - CONSTRUCAO, REFORMA, AMPLIACAO, RESTAURACAO E IMPLANTACAO DE UNIDADES CULTURAIS",False,False,,
25600,Em Complementação,Não,2023-12-11T00:00:00,2024-12-11T00:00:00,12,33398,,False,False,,
18537,Em Complementação,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,35925,11.001.15451.011.2041-3.3.90.30.00.0000 - MATERIAL DE CONSTRUÇÃO,False,False,,
24516,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,19463,"Órgão: Secretaria Municipal de Saúde
Unidade: Fundo Municipal de Saúde
Programa de Trabalho: 10.302.0031.1030
Elemento da Despesa: 4.4.90.52 - Veículos de Tração Mecânica
Fonte de Recurso: 1384 - Transferência Especial  - Emenda Parlamentar 
",False,False,,
13392,Em Complementação,Sim,2024-12-13T00:00:00,2025-12-13T00:00:00,12,75360,"02 PODER EXECUTIVO
08 SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA
15.451.0055.1062.0000 Construção e Manutenção de Meios-Fios, Sarjetas e Vias Urbanas",False,False,,
6811,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,10765,"5.800.0011 - 4.4.90.51
5.800.0032 -4.4.90.51",False,False,,
23788,Em Complementação,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,17181,INVESTIMENTO,False,False,,
21602,Em Complementação,Não,2024-12-12T00:00:00,2027-12-12T00:00:00,36,66368,,False,False,,
16784,Em Complementação,Sim,2023-10-02T00:00:00,2025-02-02T00:00:00,16,39121,2.700.3110 - Recursos de transferência da União decorrentes de emendas,False,False,,
15867,Em Complementação,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,10519,"Secretaria de Obras e Transito
Urbanismo
Conta de despesa: 4490.52.40.00.00.00 / 4490.51.99.05.00.00",False,False,,
21296,Enviado para Análise,Sim,2023-12-11T00:00:00,2024-12-11T00:00:00,12,34401,4.4.90 Aquisição de Veículos Educação ,False,False,,
19700,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,16687,"15.451.0008.1.004 CONSTRUÇÃO,REF0RMA E AMPLIAÇÃO DE PRÉDIOS PUBLICOS
286 4.4.90.51.00.00.00.00 0006 OBRAS E INSTALAÇÕES
",False,False,,
12209,Enviado para Análise,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,75285,"Funcional programatica:
12.361.0028.1156
Transferência Esp.Dep.Zuco
Investimento
Elemento despesa(449052)
Equipamento e Material permanente",False,False,,
14770,APROVADO,Sim,2024-12-13T00:00:00,2025-07-13T00:00:00,7,69892,"02040030.276950632.452.33903900 - Manutenção das Festividades Tradicionais, Folclóricas e Populares",False,False,,
16062,Em Complementação,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,66897,Funcional programática: 09.001.0025.20171.4490510000.17060000000,False,False,,
14775,Enviado para Análise,Sim,2023-12-26T00:00:00,2026-12-26T00:00:00,36,41946,17063110 - Transferências Especiais da União,False,False,,
30715,Enviado para Análise,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,38498,44905199 - Pavimentação de estradas vicinais,False,False,,
6363,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,31904,"ÓRGÃO: 02 - PREFEITURA MUNICIPAL DE MAR VERMELHO
UNIDADE ORÇAMENTARIA: 0440 - SECRETARIA MUNICIPAL DE PLANEJAMENTO, ADMINISTRAÇÃO E FINANÇAS
ESTRUTURA PROGRAMÁTICA: 02.0440.15.451.0002.1013 - MELHORIAS NA ILUMINAÇÃO PUBLICA E AMPLIAÇÕES
ELEMENTO DE DESPESA: 4490.51.00.00.00.0000 - OBRAS E INSTALAÇÕES
DETALHAMENTO DA DESPESA: 4490.51.99.00.00.0000 - OUTRAS OBRAS E INSTALACOES
FONTE DE RECURSO: 1706.00.000 - TRANSFERÊNCIA ESPECIAL DA UNIÃO

ÓRGÃO: 02 - PREFEITURA MUNICIPAL DE MAR VERMELHO
UNIDADE ORÇAMENTARIA: 0442 - DEPARTAMENTO DE CULTURA, ESPORTES E LAZER
ESTRUTURA PROGRAMÁTICA: 02.0442.27.812.0006.1058 - CONSTRUÇAO DE COMPLEXO ESPORTIVO - REC EMENDA
ELEMENTO DE DESPESA: 4490.51.00.00.00.0000 - OBRAS E INSTALAÇÕES
DETALHAMENTO DA DESPESA: 4490.51.91.00.00.0000 - OBRAS EM ANDAMENTO
FONTE DE RECURSO: 1706.00.000 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",False,False,,
21290,Em Complementação,Sim,2021-08-02T00:00:00,2022-08-02T00:00:00,12,13387,4.4.90.51.00.00 - Obras e Instalações,False,False,,
31292,Em Elaboração,Sim,2023-08-30T00:00:00,2025-08-30T00:00:00,24,33349,PAVIMENTAÇÃO DE VIAS PÚBLICAS. ,False,False,,
15445,Enviado para Análise,Sim,2023-03-29T00:00:00,2024-03-29T00:00:00,12,19069,4.4.90.52.00.00.00 Equipamentos e Material Permanete 1211 Emenda 202236660001 - 4813,False,False,,
954,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,16843,"Investimentos, infraestrutura.",False,False,,
2317,Enviado para Análise,Sim,2021-08-02T00:00:00,2021-09-02T00:00:00,1,12679,"ÓRGÃO 05 – SEC MUN SAÚDE, MEIO AMB E ASSIST SOCIAL
Projeto 1501 – RENOVAÇÃO DA FROTA MUNICIPAL/SAÚDE
RECURSO: ASPS
3.4.4.90.52.52.00 Veículos de Tração Mecânica (5090)
RECURSO: OUTRAS RECEITAS APLICADAS EM SAÚDE
3.4.4.90.52.52.00 Veículos de Tração Mecânica (50224)
RECURSO: ALIENAÇÃO BENS - SAÚDE
3.4.4.90.52.52.00 Veículos de Tração Mecânica (5623)
RECURSO: INCENTIVO A ATENÇÃO BÁSICA
3.4.4.90.52.52.00 Veículos de Tração Mecânica (50225)",False,False,,
22723,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,10010,ação: 03.07.15.451.00381.065/ elemento de despesa: 4.4.90.51,False,False,,
7917,Enviado para Análise,Sim,2024-07-03T00:00:00,2028-07-03T00:00:00,48,71219,"02.27.01.12.361.0007.2257 termo de colaboração e ou fomento com entidades privadas sem fins lucrativos
3.3.50.43.00 – subvenções sociais

02.23.01.04.122.0003.2021 termo colaboração e ou fomento com entidades privadas sem fins lucrativos
3.3.50.43.00 – subvenções sociais

02.28.02.10.302.0014.2021 termo colaboração e ou fomento com entidades privadas sem fins lucrativos
3.3.50.43.00 – subvenções sociais

02.33.01.23.695.0019.2021 termo colaboração e ou fomento com entidades privadas sem fins lucrativos
3.3.50.43.00 – subvenções sociais

02.26.01.08.244.0027.2021 termo colaboração e ou fomento com entidades privadas sem fins lucrativos
3.3.50.43.00 – subvenções sociais

02.25.01.15.451.0025.1017 Revitalização de vias urbanas – recursos de convênios 
4.4.90.51.00 – obras e instalações

02.33.01.27.812.0013.2145 Manutenção do desporto amador e jogos estudantis
3.3.90.30.00 material de consumo

02.25.01.04.122.0025.1010 ampliação/ construção de prédios públicos
4.4.90.51.00 Obras e instalações

02.25.01.04.122.0025.1011 equipamento e material permanente para secretaria obras e serviços públicos
4.4.90.52.00 equipamentos e material permanente

02.23.01.04.122.0003.1007 aquisição de equipamento e material permanente para secretaria administração
4.4.90.52.00 equipamentos e material permanente

02.27.01.12.361.0007.1051 reforma e ampliação de prédio escolar
4.4.90.51.00 obras e instalações

02.27.01.12.361.007.1048 aquisição de equipamentos e material permanente para ensino fundamental
4.4.90.52.00 equipamentos e material permanente

02.33.01.18.542.0024.2137 manutenção da secretaria municipal de meio ambiente, turismo esporte e lazer
3.3.90.30.00  material de consumo  

02.33.01.27.812.0013.2145 manutenção do desporto amador e jogos estudantis 3.3.90.30.00 outros serviços de terceiros – pessoa jurídica
",False,False,,
